time,predicted,predictedlat,predicted1,predictedlat1,actual
1588126590654,124,156,121,153,44
1588126609716,124,156,84,116,307
1588126625791,124,138,129,143,24
1588126641390,124,138,75,89,61
1588126664684,124,154,125,155,55
1588126682955,124,154,75,105,85
1588126701319,124,135,145,156,46
1588126719559,124,135,91,102,222
1588126736611,124,143,105,124,198
1588126754338,124,143,113,132,32
1588126770377,124,152,48,76,89
1588126788065,124,127,56,59,45
1588126803461,124,127,51,54,158
1588126817993,124,127,59,62,54
1588126831724,124,125,68,69,115
1588126845123,124,125,78,79,51
1588126857857,124,129,69,74,44
1588126870447,124,129,92,97,28
1588126890980,124,517,99,492,3589
1588126907595,224,617,68,461,469
1588126924413,224,398,70,244,131
1588126939094,224,398,71,245,103
1588126953586,224,398,72,246,50
1588126968309,224,230,73,79,521
1588126982193,224,230,74,80,39
1588126997772,224,266,74,116,442
1588127013013,224,266,74,116,225
1588127027489,224,300,74,150,177
1588127041686,224,300,74,150,119
1588127056672,224,276,73,125,40
1588127071915,224,276,73,125,321
1588127086315,224,276,72,124,439
1588127102213,224,323,70,169,130
1588127116702,224,323,69,168,318
1588127132811,224,305,68,149,27
1588127157045,224,258,68,102,178
1588127179435,224,258,67,101,28
1588127199247,224,350,67,193,273
1588127223524,224,408,49,233,72
1588127245181,224,408,52,236,386
1588127265135,224,389,39,204,781
1588127285010,224,389,44,209,363
1588127301823,224,225,44,45,31
1588127321027,224,225,44,45,23
1588127345209,224,395,47,218,439
1588127365097,224,395,42,213,33
1588127386766,224,453,49,278,30
1588127402660,224,453,73,302,424
1588127421804,224,237,53,66,65
1588127438692,224,229,46,51,167
1588127456166,224,229,75,80,395
1588127477022,224,269,68,113,97
1588127546079,224,3120,64,2960,7515
1588127648761,447,1288,50,891,26
1588127690677,447,691,67,311,164
1588127705886,447,691,66,310,72
1588127722398,447,449,80,82,123
1588127741983,447,449,72,74,1083
1588127758536,447,542,61,156,126
1588127774597,447,542,86,181,108
1588127792854,447,502,62,117,264
1588127809738,447,457,61,71,33
1588127825841,447,457,72,82,27
1588127840939,447,448,80,81,22
1588127856885,447,448,80,81,606
1588127872689,447,461,80,94,29
1588127887234,447,461,80,94,34
1588127903317,447,448,76,77,34
1588127920514,447,448,100,101,114
1588127938839,447,449,80,82,19
1588127954054,447,449,98,100,53
1588127973199,447,639,84,276,45
1588127988454,447,639,85,277,93
1588128003475,447,639,98,290,651
1588128019706,447,469,60,82,63
1588128038362,447,557,62,172,363
1588128052436,447,557,82,192,165
1588128067558,447,557,77,187,213
1588128081883,447,560,86,199,48
1588128097230,447,560,38,151,705
1588128110430,447,458,52,63,116
1588128124977,447,458,54,65,51
1588128141287,1723,2069,56,402,331
1588128157054,1723,2069,59,405,122
1588128172308,1723,1850,79,206,35
1588128188758,1723,1850,77,204,332
1588128204032,1723,1725,73,75,88
1588128217839,1723,1725,71,73,59
1588128232300,1723,1725,2147483647,2147483649,231
1588128251194,1723,1839,2147483647,2147483763,207
1588128266089,1723,1839,999,1115,470
1588128280916,1723,1749,999,1025,275
1588128295024,1723,1749,999,1025,37
1588128311865,1723,1864,999,1140,372
1588128325013,1723,1864,999,1140,53
1588128338323,1723,1748,999,1024,333
1588128351858,1723,1748,999,1024,147
1588128366084,1723,1748,999,1024,58
1588128380472,1723,1818,999,1094,92
1588128394788,1723,1818,999,1094,125
1588128408261,1723,1737,999,1013,116
1588128422445,1723,1737,999,1013,46
1588128436438,1723,1740,999,1016,30
1588128448367,1723,1740,999,1016,143
1588128461491,1723,1740,999,1016,304
1588128474846,1723,1830,999,1106,365
1588128487707,1723,1830,999,1106,54
1588128500431,1723,1830,999,1106,520
1588128512936,1723,1729,999,1005,140
1588128524824,1723,1729,999,1005,22
1588128537291,1723,1764,999,1040,137
1588128552130,1723,1764,999,1040,435
1588128565487,1723,1764,999,1040,272
1588128578813,1723,1744,999,1020,41
1588128590866,1723,1744,999,1020,49
1588128603499,1723,1752,999,1028,115
1588128616676,1723,1752,999,1028,114
1588128630571,1723,1752,999,1028,86
1588128643804,1723,1810,999,1086,36
1588128655617,1723,1810,999,1086,44
1588128667636,1723,1725,999,1001,24
1588128679799,1723,1725,999,1001,131
1588128693875,1723,1725,999,1001,72
1588128706579,1723,1729,999,1005,17
1588128718896,1723,1729,999,1005,34
1588128730192,1723,1724,999,1000,21
1588128742234,1723,1724,999,1000,21
1588128754614,1723,1724,999,1000,686
1588128774099,1723,2206,999,1482,42
1588128788114,3772,4255,999,1482,429
1588128802335,3772,3813,999,1040,36
1588128815650,3772,3813,999,1040,292
1588128827725,3772,3813,999,1040,24
1588128840822,3772,3781,999,1008,72
1588128855329,3772,3781,999,1008,314
1588128868536,3772,3778,999,1005,31
1588128880930,3772,3778,999,1005,80
1588128895868,3772,3778,999,1005,165
1588128908360,3772,3774,999,1001,156
1588128920246,3772,3774,999,1001,78
1588128934125,3772,3918,999,1145,221
1588128946981,3772,3918,999,1145,44
1588128961140,3772,3918,999,1145,31
1588128976711,3772,3783,999,1010,44
1588128990547,3772,3783,999,1010,180
1588129005126,3772,3938,999,1165,22
1588129019538,3772,3938,999,1165,112
1588129032489,3772,3938,999,1165,64
1588129046806,3772,3785,999,1012,24
1588129061210,3772,3785,999,1012,24
1588129074865,3772,3785,999,1012,22
1588129087863,3772,3785,999,1012,46
1588129102038,3772,3785,999,1012,94
1588129117021,3772,3795,999,1022,29
1588129130420,3772,3795,999,1022,51
1588129143352,3772,3792,999,1019,166
1588129156948,3772,3792,999,1019,67
1588129169836,3772,3792,999,1019,115
1588129184371,3772,3806,999,1033,169
1588129197797,3772,3806,999,1033,31
1588129211441,3772,3776,999,1003,30
1588129226231,3772,3776,999,1003,34
1588129240415,3772,3776,999,1003,477
1588129253470,3772,3788,999,1015,64
