name,time,mean,service_name
max_duration_20s,1587996800000000000,11694000,booking.default
max_duration_20s,1587996800000000000,5691883000,istio-ingressgateway
max_duration_20s,1587996800000000000,5690557000,flight.default
max_duration_20s,1587996800000000000,8435000,customer.default
max_duration_20s,1587996820000000000,4479212000,flight.default
max_duration_20s,1587996820000000000,15406000,customer.default
max_duration_20s,1587996820000000000,2530281000,booking.default
max_duration_20s,1587996820000000000,271000,istio-mixer
max_duration_20s,1587996820000000000,4479962000,istio-ingressgateway
max_duration_20s,1587996840000000000,6329422000,flight.default
max_duration_20s,1587996840000000000,6330084000,istio-ingressgateway
max_duration_20s,1587996840000000000,24759000,auth.default
max_duration_20s,1587996840000000000,5331561000,booking.default
max_duration_20s,1587996860000000000,5344692000,flight.default
max_duration_20s,1587996860000000000,5086101000,booking.default
max_duration_20s,1587996860000000000,6702000,customer.default
max_duration_20s,1587996860000000000,5345787000,istio-ingressgateway
max_duration_20s,1587996880000000000,10115000,customer.default
max_duration_20s,1587996880000000000,6558311000,istio-ingressgateway
max_duration_20s,1587996880000000000,6557380000,flight.default
max_duration_20s,1587996880000000000,4644000,auth.default
max_duration_20s,1587996880000000000,5133640000,booking.default
max_duration_20s,1587996900000000000,32540000,auth.default
max_duration_20s,1587996900000000000,4544169000,booking.default
max_duration_20s,1587996900000000000,7329846000,istio-ingressgateway
max_duration_20s,1587996900000000000,2863000,customer.default
max_duration_20s,1587996900000000000,8362738000,flight.default
max_duration_20s,1587996920000000000,16942000,customer.default
max_duration_20s,1587996920000000000,5537986000,flight.default
max_duration_20s,1587996920000000000,3833627000,booking.default
max_duration_20s,1587996920000000000,23285000,auth.default
max_duration_20s,1587996920000000000,5538318000,istio-ingressgateway
max_duration_20s,1587996940000000000,29731000,auth.default
max_duration_20s,1587996940000000000,6456450000,istio-ingressgateway
max_duration_20s,1587996940000000000,6437935000,flight.default
max_duration_20s,1587996940000000000,12182000,customer.default
max_duration_20s,1587996940000000000,4553416000,booking.default
max_duration_20s,1587996960000000000,7870000,customer.default
max_duration_20s,1587996960000000000,67596000,booking.default
max_duration_20s,1587996960000000000,6938043000,istio-ingressgateway
max_duration_20s,1587996960000000000,22496000,auth.default
max_duration_20s,1587996960000000000,1524000,istio-mixer
max_duration_20s,1587996960000000000,6937130000,flight.default
max_duration_20s,1587996980000000000,6617990000,istio-ingressgateway
max_duration_20s,1587996980000000000,6607789000,flight.default
max_duration_20s,1587996980000000000,13212000,customer.default
max_duration_20s,1587996980000000000,5761355000,booking.default
max_duration_20s,1587996980000000000,19993000,auth.default
max_duration_20s,1587997000000000000,5145260000,booking.default
max_duration_20s,1587997000000000000,24926000,auth.default
max_duration_20s,1587997000000000000,6293904000,flight.default
max_duration_20s,1587997000000000000,6296584000,istio-ingressgateway
max_duration_20s,1587997000000000000,17799000,customer.default
max_duration_20s,1587997020000000000,7861838000,istio-ingressgateway
max_duration_20s,1587997020000000000,17586000,customer.default
max_duration_20s,1587997020000000000,4765520000,booking.default
max_duration_20s,1587997020000000000,7807620000,flight.default
max_duration_20s,1587997040000000000,73424000,booking.default
max_duration_20s,1587997040000000000,8532918000,flight.default
max_duration_20s,1587997040000000000,8533201000,istio-ingressgateway
max_duration_20s,1587997040000000000,4828000,auth.default
max_duration_20s,1587997040000000000,19831000,customer.default
max_duration_20s,1587997060000000000,32142000,auth.default
max_duration_20s,1587997060000000000,10513000,customer.default
max_duration_20s,1587997060000000000,5244478000,flight.default
max_duration_20s,1587997060000000000,5246007000,booking.default
max_duration_20s,1587997060000000000,4667195000,istio-ingressgateway
max_duration_20s,1587997080000000000,3406676000,booking.default
max_duration_20s,1587997080000000000,6994057000,istio-ingressgateway
max_duration_20s,1587997080000000000,14419000,customer.default
max_duration_20s,1587997080000000000,34303000,auth.default
max_duration_20s,1587997080000000000,6969574000,flight.default
max_duration_20s,1587997100000000000,62175000,auth.default
max_duration_20s,1587997100000000000,9034696000,flight.default
max_duration_20s,1587997100000000000,7120378000,istio-ingressgateway
max_duration_20s,1587997100000000000,6730073000,booking.default
max_duration_20s,1587997100000000000,15936000,customer.default
max_duration_20s,1587997120000000000,1605403000,booking.default
max_duration_20s,1587997120000000000,42463000,customer.default
max_duration_20s,1587997120000000000,3982104000,flight.default
max_duration_20s,1587997120000000000,332000,istio-mixer
max_duration_20s,1587997120000000000,43207000,auth.default
max_duration_20s,1587997120000000000,4299924000,istio-ingressgateway
max_duration_20s,1587997140000000000,6153139000,flight.default
max_duration_20s,1587997140000000000,4970614000,istio-ingressgateway
max_duration_20s,1587997140000000000,6154278000,booking.default
max_duration_20s,1587997140000000000,20589000,customer.default
max_duration_20s,1587997140000000000,3456000,auth.default
max_duration_20s,1587997160000000000,7059000,customer.default
max_duration_20s,1587997160000000000,37349000,auth.default
max_duration_20s,1587997160000000000,4599590000,istio-ingressgateway
max_duration_20s,1587997160000000000,4578057000,flight.default
max_duration_20s,1587997160000000000,4167024000,booking.default
max_duration_20s,1587997180000000000,8148083000,flight.default
max_duration_20s,1587997180000000000,8150873000,booking.default
max_duration_20s,1587997180000000000,16001000,auth.default
max_duration_20s,1587997180000000000,23295000,customer.default
max_duration_20s,1587997180000000000,7224779000,istio-ingressgateway
max_duration_20s,1587997200000000000,19306000,customer.default
max_duration_20s,1587997200000000000,5950264000,istio-ingressgateway
max_duration_20s,1587997200000000000,153022000,booking.default
max_duration_20s,1587997200000000000,5943029000,flight.default
max_duration_20s,1587997200000000000,15559000,auth.default
max_duration_20s,1587997220000000000,10639169000,flight.default
max_duration_20s,1587997220000000000,20438000,auth.default
max_duration_20s,1587997220000000000,10123776000,istio-ingressgateway
max_duration_20s,1587997220000000000,7171000,customer.default
max_duration_20s,1587997220000000000,4832893000,booking.default
max_duration_20s,1587997240000000000,23013000,customer.default
max_duration_20s,1587997240000000000,6056728000,booking.default
max_duration_20s,1587997240000000000,26628000,auth.default
max_duration_20s,1587997240000000000,1535000,istio-mixer
max_duration_20s,1587997240000000000,6916933000,flight.default
max_duration_20s,1587997240000000000,6966361000,istio-ingressgateway
max_duration_20s,1587997260000000000,15437000,auth.default
max_duration_20s,1587997260000000000,6838442000,istio-ingressgateway
max_duration_20s,1587997260000000000,7901000,customer.default
max_duration_20s,1587997260000000000,5083874000,booking.default
max_duration_20s,1587997260000000000,5583613000,flight.default
max_duration_20s,1587997280000000000,6256773000,booking.default
max_duration_20s,1587997280000000000,7863205000,flight.default
max_duration_20s,1587997280000000000,7870219000,istio-ingressgateway
max_duration_20s,1587997280000000000,17279000,auth.default
max_duration_20s,1587997280000000000,14156000,customer.default
max_duration_20s,1587997300000000000,18026000,auth.default
max_duration_20s,1587997300000000000,10681000,customer.default
max_duration_20s,1587997300000000000,9976867000,flight.default
max_duration_20s,1587997300000000000,9977774000,booking.default
max_duration_20s,1587997300000000000,9947548000,istio-ingressgateway
max_duration_20s,1587997320000000000,6960755000,booking.default
max_duration_20s,1587997320000000000,11517550000,istio-ingressgateway
max_duration_20s,1587997320000000000,30145000,customer.default
max_duration_20s,1587997320000000000,31383000,auth.default
max_duration_20s,1587997320000000000,11491814000,flight.default
max_duration_20s,1587997340000000000,16587000,auth.default
max_duration_20s,1587997340000000000,6408226000,flight.default
max_duration_20s,1587997340000000000,6421781000,istio-ingressgateway
max_duration_20s,1587997340000000000,3880165000,booking.default
max_duration_20s,1587997340000000000,14962000,customer.default
max_duration_20s,1587997360000000000,6328422000,booking.default
max_duration_20s,1587997360000000000,17208000,customer.default
max_duration_20s,1587997360000000000,10392877000,flight.default
max_duration_20s,1587997360000000000,2840000,auth.default
max_duration_20s,1587997360000000000,10415710000,istio-ingressgateway
max_duration_20s,1587997380000000000,17211000,auth.default
max_duration_20s,1587997380000000000,6290712000,istio-ingressgateway
max_duration_20s,1587997380000000000,9188000,customer.default
max_duration_20s,1587997380000000000,7061710000,booking.default
max_duration_20s,1587997380000000000,7432383000,flight.default
max_duration_20s,1587997400000000000,5908534000,booking.default
max_duration_20s,1587997400000000000,8712201000,flight.default
max_duration_20s,1587997400000000000,8718145000,istio-ingressgateway
max_duration_20s,1587997400000000000,23599000,auth.default
max_duration_20s,1587997400000000000,13440000,customer.default
max_duration_20s,1587997420000000000,28200000,auth.default
max_duration_20s,1587997420000000000,16475000,customer.default
max_duration_20s,1587997420000000000,12378257000,flight.default
max_duration_20s,1587997420000000000,7004967000,booking.default
max_duration_20s,1587997420000000000,12747843000,istio-ingressgateway
max_duration_20s,1587997440000000000,4246602000,booking.default
max_duration_20s,1587997440000000000,7355720000,istio-ingressgateway
max_duration_20s,1587997440000000000,13348000,customer.default
max_duration_20s,1587997440000000000,16021000,auth.default
max_duration_20s,1587997440000000000,7230267000,flight.default
max_duration_20s,1587997460000000000,24357000,auth.default
max_duration_20s,1587997460000000000,15036012000,flight.default
max_duration_20s,1587997460000000000,15152678000,istio-ingressgateway
max_duration_20s,1587997460000000000,1239915000,booking.default
max_duration_20s,1587997460000000000,9420000,customer.default
max_duration_20s,1587997480000000000,4354424000,booking.default
max_duration_20s,1587997480000000000,14255000,customer.default
max_duration_20s,1587997480000000000,7350939000,flight.default
max_duration_20s,1587997480000000000,17464000,auth.default
max_duration_20s,1587997480000000000,7423389000,istio-ingressgateway
max_duration_20s,1587997500000000000,34271000,auth.default
max_duration_20s,1587997500000000000,12295640000,istio-ingressgateway
max_duration_20s,1587997500000000000,20996000,customer.default
max_duration_20s,1587997500000000000,234000,istio-mixer
max_duration_20s,1587997500000000000,7966264000,booking.default
max_duration_20s,1587997500000000000,12256670000,flight.default
max_duration_20s,1587997520000000000,8331000,customer.default
max_duration_20s,1587997520000000000,8741944000,flight.default
max_duration_20s,1587997520000000000,23255000,auth.default
max_duration_20s,1587997520000000000,8969295000,istio-ingressgateway
max_duration_20s,1587997520000000000,4574583000,booking.default
max_duration_20s,1587997540000000000,11574857000,istio-ingressgateway
max_duration_20s,1587997540000000000,6595987000,booking.default
max_duration_20s,1587997540000000000,11501433000,flight.default
max_duration_20s,1587997540000000000,19688000,customer.default
max_duration_20s,1587997540000000000,31421000,auth.default
max_duration_20s,1587997560000000000,9155000,customer.default
max_duration_20s,1587997560000000000,18506000,auth.default
max_duration_20s,1587997560000000000,7308483000,booking.default
max_duration_20s,1587997560000000000,9623360000,istio-ingressgateway
max_duration_20s,1587997560000000000,9383058000,flight.default
max_duration_20s,1587997580000000000,7756229000,istio-ingressgateway
max_duration_20s,1587997580000000000,7394330000,flight.default
max_duration_20s,1587997580000000000,3311000,auth.default
max_duration_20s,1587997580000000000,13747000,customer.default
max_duration_20s,1587997580000000000,5418020000,booking.default
max_duration_20s,1587997600000000000,15121000,customer.default
max_duration_20s,1587997600000000000,4383843000,booking.default
max_duration_20s,1587997600000000000,8268373000,flight.default
max_duration_20s,1587997600000000000,8337097000,istio-ingressgateway
max_duration_20s,1587997600000000000,3098000,auth.default
max_duration_20s,1587997620000000000,8215264000,istio-ingressgateway
max_duration_20s,1587997620000000000,35220000,auth.default
max_duration_20s,1587997620000000000,7692147000,booking.default
max_duration_20s,1587997620000000000,7369000,istio-mixer
max_duration_20s,1587997620000000000,11338000,customer.default
max_duration_20s,1587997620000000000,9400863000,flight.default
max_duration_20s,1587997640000000000,4242923000,booking.default
max_duration_20s,1587997640000000000,12673534000,flight.default
max_duration_20s,1587997640000000000,13062140000,istio-ingressgateway
max_duration_20s,1587997640000000000,71615000,auth.default
max_duration_20s,1587997640000000000,12284000,customer.default
max_duration_20s,1587997660000000000,41595000,auth.default
max_duration_20s,1587997660000000000,26350000,customer.default
max_duration_20s,1587997660000000000,10532708000,flight.default
max_duration_20s,1587997660000000000,10534842000,booking.default
max_duration_20s,1587997660000000000,10601920000,istio-ingressgateway
max_duration_20s,1587997680000000000,6025355000,booking.default
max_duration_20s,1587997680000000000,9839195000,istio-ingressgateway
max_duration_20s,1587997680000000000,19141000,customer.default
max_duration_20s,1587997680000000000,2584000,istio-mixer
max_duration_20s,1587997680000000000,21190000,auth.default
max_duration_20s,1587997680000000000,9739227000,flight.default
max_duration_20s,1587997700000000000,23000000,customer.default
max_duration_20s,1587997700000000000,7061029000,flight.default
max_duration_20s,1587997700000000000,4886304000,booking.default
max_duration_20s,1587997700000000000,7626852000,istio-ingressgateway
max_duration_20s,1587997700000000000,36269000,auth.default
max_duration_20s,1587997720000000000,11043906000,istio-ingressgateway
max_duration_20s,1587997720000000000,60447000,auth.default
max_duration_20s,1587997720000000000,9701171000,flight.default
max_duration_20s,1587997720000000000,120391000,istio-mixer
max_duration_20s,1587997720000000000,5066000,customer.default
max_duration_20s,1587997720000000000,4180965000,booking.default
max_duration_20s,1587997740000000000,29945000,customer.default
max_duration_20s,1587997740000000000,6163628000,booking.default
max_duration_20s,1587997740000000000,13310941000,flight.default
max_duration_20s,1587997740000000000,13372195000,istio-ingressgateway
max_duration_20s,1587997740000000000,27269000,auth.default
max_duration_20s,1587997740000000000,232000,istio-mixer
max_duration_20s,1587997760000000000,34862000,auth.default
max_duration_20s,1587997760000000000,239000,istio-mixer
max_duration_20s,1587997760000000000,7641121000,flight.default
max_duration_20s,1587997760000000000,17088000,customer.default
max_duration_20s,1587997760000000000,2772406000,booking.default
max_duration_20s,1587997760000000000,7762243000,istio-ingressgateway
max_duration_20s,1587997780000000000,11799477000,booking.default
max_duration_20s,1587997780000000000,9373356000,istio-ingressgateway
max_duration_20s,1587997780000000000,11779754000,flight.default
max_duration_20s,1587997780000000000,29633000,auth.default
max_duration_20s,1587997780000000000,11704000,customer.default
max_duration_20s,1587997800000000000,4967000,auth.default
max_duration_20s,1587997800000000000,12761000,customer.default
max_duration_20s,1587997800000000000,9454702000,istio-ingressgateway
max_duration_20s,1587997800000000000,7830523000,booking.default
max_duration_20s,1587997800000000000,8230002000,flight.default
max_duration_20s,1587997820000000000,3264977000,booking.default
max_duration_20s,1587997820000000000,11938786000,flight.default
max_duration_20s,1587997820000000000,15755000,customer.default
max_duration_20s,1587997820000000000,16481000,auth.default
max_duration_20s,1587997820000000000,22407000,istio-mixer
max_duration_20s,1587997820000000000,12116714000,istio-ingressgateway
max_duration_20s,1587997840000000000,6640000,customer.default
max_duration_20s,1587997840000000000,8541702000,istio-ingressgateway
max_duration_20s,1587997840000000000,9518971000,booking.default
max_duration_20s,1587997840000000000,9512436000,flight.default
max_duration_20s,1587997840000000000,16858000,auth.default
max_duration_20s,1587997860000000000,7718098000,flight.default
max_duration_20s,1587997860000000000,25976000,auth.default
