name,time,mean,service_name
max_duration_60s,1587917400000000000,46487838.23529412,flight.default
max_duration_60s,1587917400000000000,16396446.808510639,booking.default
max_duration_60s,1587917460000000000,172075776.37130803,flight.default
max_duration_60s,1587917460000000000,65823508.19672131,booking.default
max_duration_60s,1587917460000000000,37071904.76190476,auth.default
max_duration_60s,1587917460000000000,11334977.777777778,customer.default
max_duration_60s,1587917460000000000,43953500,istio-mixer
max_duration_60s,1587917460000000000,396173520.71005917,istio-ingressgateway
max_duration_60s,1587917520000000000,22086200,istio-mixer
max_duration_60s,1587917520000000000,538913898.4615384,istio-ingressgateway
max_duration_60s,1587917520000000000,36497875,auth.default
max_duration_60s,1587917520000000000,191011089.68609866,flight.default
max_duration_60s,1587917520000000000,47276468.75,booking.default
max_duration_60s,1587917520000000000,19635562.5,customer.default
max_duration_60s,1587917580000000000,98433966.66666667,booking.default
max_duration_60s,1587917580000000000,19407416.666666668,customer.default
max_duration_60s,1587917580000000000,26735733.333333332,auth.default
max_duration_60s,1587917580000000000,490000,istio-mixer
max_duration_60s,1587917580000000000,611501261.4379085,istio-ingressgateway
max_duration_60s,1587917580000000000,264311643.2160804,flight.default
max_duration_60s,1587917640000000000,728810183.3810889,istio-ingressgateway
max_duration_60s,1587917640000000000,758748196.0784314,flight.default
max_duration_60s,1587917640000000000,17554076.923076924,auth.default
max_duration_60s,1587917640000000000,401672449.2753623,booking.default
max_duration_60s,1587917640000000000,17696685.714285713,customer.default
max_duration_60s,1587917640000000000,192500,istio-mixer
max_duration_60s,1587917700000000000,12773184.210526315,customer.default
max_duration_60s,1587917700000000000,4982750,istio-mixer
max_duration_60s,1587917700000000000,27875437.5,auth.default
max_duration_60s,1587917700000000000,719593225,istio-ingressgateway
max_duration_60s,1587917700000000000,922018543.8596492,flight.default
max_duration_60s,1587917700000000000,84217111.1111111,booking.default
max_duration_60s,1587917760000000000,129465215.51724137,flight.default
max_duration_60s,1587917760000000000,25644115.942028984,booking.default
max_duration_60s,1587917760000000000,16892250,auth.default
max_duration_60s,1587917760000000000,9075631.578947369,customer.default
max_duration_60s,1587917760000000000,1922000,istio-mixer
max_duration_60s,1587917760000000000,127381371.875,istio-ingressgateway
max_duration_60s,1587917820000000000,314000,istio-mixer
max_duration_60s,1587917820000000000,121317429.41176471,istio-ingressgateway
max_duration_60s,1587917820000000000,20543562.5,auth.default
max_duration_60s,1587917820000000000,114507906.12244898,flight.default
max_duration_60s,1587917820000000000,35964769.23076923,booking.default
max_duration_60s,1587917820000000000,8384816.326530612,customer.default
max_duration_60s,1587917880000000000,25766097.826086957,booking.default
max_duration_60s,1587917880000000000,11943023.80952381,customer.default
max_duration_60s,1587917880000000000,22488000,auth.default
max_duration_60s,1587917880000000000,192000,istio-mixer
max_duration_60s,1587917880000000000,117758143.2160804,istio-ingressgateway
max_duration_60s,1587917880000000000,103678235.29411764,flight.default
max_duration_60s,1587917940000000000,121777221.55688623,istio-ingressgateway
max_duration_60s,1587917940000000000,108616061.72839506,flight.default
max_duration_60s,1587917940000000000,19203833.333333332,auth.default
max_duration_60s,1587917940000000000,21906180.327868853,booking.default
max_duration_60s,1587917940000000000,7108366.666666667,customer.default
max_duration_60s,1587917940000000000,207000,istio-mixer
max_duration_60s,1587918000000000000,8749592.592592593,customer.default
max_duration_60s,1587918000000000000,11305588.235294119,auth.default
max_duration_60s,1587918000000000000,119279146.9740634,istio-ingressgateway
max_duration_60s,1587918000000000000,107635186.23481782,flight.default
max_duration_60s,1587918000000000000,26631166.666666668,booking.default
max_duration_60s,1587918060000000000,297840983.4024896,flight.default
max_duration_60s,1587918060000000000,42987728.571428575,booking.default
max_duration_60s,1587918060000000000,18405652.173913043,auth.default
max_duration_60s,1587918060000000000,437500,istio-mixer
max_duration_60s,1587918060000000000,6714375,customer.default
max_duration_60s,1587918060000000000,328277193.08357346,istio-ingressgateway
max_duration_60s,1587918120000000000,9441111.111111112,customer.default
max_duration_60s,1587918120000000000,652770215.5688623,istio-ingressgateway
max_duration_60s,1587918120000000000,29417812.5,auth.default
max_duration_60s,1587918120000000000,650885641.0256411,flight.default
max_duration_60s,1587918120000000000,59159971.428571425,booking.default
max_duration_60s,1587918120000000000,589000,istio-mixer
max_duration_60s,1587918180000000000,64073465.75342466,booking.default
max_duration_60s,1587918180000000000,3738100,istio-mixer
max_duration_60s,1587918180000000000,19612125,auth.default
max_duration_60s,1587918180000000000,9424078.94736842,customer.default
max_duration_60s,1587918180000000000,623568551.8207283,istio-ingressgateway
max_duration_60s,1587918180000000000,598380430.8943089,flight.default
max_duration_60s,1587918240000000000,610980788.7323943,istio-ingressgateway
max_duration_60s,1587918240000000000,537892482.6254827,flight.default
max_duration_60s,1587918240000000000,22240590.90909091,auth.default
max_duration_60s,1587918240000000000,40954985.507246375,booking.default
max_duration_60s,1587918240000000000,6759333.333333333,istio-mixer
max_duration_60s,1587918240000000000,6644964.285714285,customer.default
max_duration_60s,1587918300000000000,198000,istio-mixer
max_duration_60s,1587918300000000000,11614487.17948718,customer.default
max_duration_60s,1587918300000000000,24733117.647058822,auth.default
max_duration_60s,1587918300000000000,624578434.0836012,istio-ingressgateway
max_duration_60s,1587918300000000000,520682258.5365854,flight.default
max_duration_60s,1587918300000000000,117822000,booking.default
max_duration_60s,1587918360000000000,184068159.42028984,flight.default
max_duration_60s,1587918360000000000,23505548.387096774,booking.default
max_duration_60s,1587918360000000000,29009266.666666668,auth.default
max_duration_60s,1587918360000000000,8129142.857142857,customer.default
max_duration_60s,1587918360000000000,185498992.98245615,istio-ingressgateway
max_duration_60s,1587918420000000000,8425146.341463415,customer.default
max_duration_60s,1587918420000000000,131428828.28282829,istio-ingressgateway
max_duration_60s,1587918420000000000,30027544.30379747,booking.default
max_duration_60s,1587918420000000000,204000,istio-mixer
max_duration_60s,1587918420000000000,147896121.0526316,flight.default
max_duration_60s,1587918420000000000,13495111.111111112,auth.default
max_duration_60s,1587918480000000000,23889492.95774648,booking.default
max_duration_60s,1587918480000000000,20929545.454545453,auth.default
max_duration_60s,1587918480000000000,7214052.631578947,customer.default
max_duration_60s,1587918480000000000,121407550.76923077,istio-ingressgateway
max_duration_60s,1587918480000000000,105039273.5426009,flight.default
max_duration_60s,1587918540000000000,126679578.48837209,istio-ingressgateway
max_duration_60s,1587918540000000000,118351641.92139737,flight.default
max_duration_60s,1587918540000000000,19862105.263157893,auth.default
max_duration_60s,1587918540000000000,865833.3333333334,istio-mixer
max_duration_60s,1587918540000000000,41260136.36363637,booking.default
max_duration_60s,1587918540000000000,7697804.87804878,customer.default
max_duration_60s,1587918600000000000,31842217.391304348,booking.default
max_duration_60s,1587918600000000000,6021851.851851852,customer.default
max_duration_60s,1587918600000000000,20609470.588235293,auth.default
max_duration_60s,1587918600000000000,140433391.8918919,istio-ingressgateway
max_duration_60s,1587918600000000000,125450815,flight.default
max_duration_60s,1587918600000000000,194000,istio-mixer
max_duration_60s,1587918660000000000,209098057.29166666,flight.default
max_duration_60s,1587918660000000000,106000,istio-mixer
max_duration_60s,1587918660000000000,16364840,auth.default
max_duration_60s,1587918660000000000,34996785.71428572,booking.default
max_duration_60s,1587918660000000000,9168565.217391305,customer.default
max_duration_60s,1587918660000000000,246576883.33333334,istio-ingressgateway
max_duration_60s,1587918720000000000,10465823.529411765,customer.default
max_duration_60s,1587918720000000000,629835129.3800539,istio-ingressgateway
max_duration_60s,1587918720000000000,20430333.333333332,auth.default
max_duration_60s,1587918720000000000,538478889.8305085,flight.default
max_duration_60s,1587918720000000000,4414700,istio-mixer
max_duration_60s,1587918720000000000,53734213.59223301,booking.default
max_duration_60s,1587918780000000000,6071166.666666667,istio-mixer
max_duration_60s,1587918780000000000,82820683.6734694,booking.default
max_duration_60s,1587918780000000000,30256055.555555556,auth.default
max_duration_60s,1587918780000000000,12864470.588235294,customer.default
max_duration_60s,1587918780000000000,606824162.7906977,istio-ingressgateway
max_duration_60s,1587918780000000000,496596655.73770493,flight.default
max_duration_60s,1587918840000000000,628528416.6666666,istio-ingressgateway
max_duration_60s,1587918840000000000,535297343.4782609,flight.default
max_duration_60s,1587918840000000000,38089700,auth.default
max_duration_60s,1587918840000000000,2235750,istio-mixer
max_duration_60s,1587918840000000000,72786101.010101,booking.default
max_duration_60s,1587918840000000000,8704964.285714285,customer.default
max_duration_60s,1587918900000000000,51475425.5319149,booking.default
max_duration_60s,1587918900000000000,13718057.142857144,customer.default
max_duration_60s,1587918900000000000,29130941.17647059,auth.default
max_duration_60s,1587918900000000000,679046263.3053222,istio-ingressgateway
max_duration_60s,1587918900000000000,603789103.8961039,flight.default
max_duration_60s,1587918900000000000,158500,istio-mixer
max_duration_60s,1587918960000000000,200173170.45454547,flight.default
max_duration_60s,1587918960000000000,259500,istio-mixer
max_duration_60s,1587918960000000000,33804222.222222224,auth.default
max_duration_60s,1587918960000000000,41312285.71428572,booking.default
max_duration_60s,1587918960000000000,7770535.714285715,customer.default
max_duration_60s,1587918960000000000,238743018.5185185,istio-ingressgateway
max_duration_60s,1587919020000000000,9508448.27586207,customer.default
max_duration_60s,1587919020000000000,143012833.33333334,istio-ingressgateway
max_duration_60s,1587919020000000000,21713153.846153848,auth.default
max_duration_60s,1587919020000000000,129330756.34517767,flight.default
max_duration_60s,1587919020000000000,2138500,istio-mixer
max_duration_60s,1587919020000000000,22165536.585365854,booking.default
max_duration_60s,1587919080000000000,22297076.923076924,auth.default
max_duration_60s,1587919080000000000,36564571.428571425,booking.default
max_duration_60s,1587919080000000000,7209636.363636363,customer.default
max_duration_60s,1587919080000000000,141695989.96655518,istio-ingressgateway
max_duration_60s,1587919080000000000,126393125.6281407,flight.default
max_duration_60s,1587919140000000000,139523834.50704226,istio-ingressgateway
max_duration_60s,1587919140000000000,117241430.10752688,flight.default
max_duration_60s,1587919140000000000,25371381.57894737,booking.default
max_duration_60s,1587919140000000000,13949294.11764706,auth.default
max_duration_60s,1587919140000000000,7047714.285714285,customer.default
max_duration_60s,1587919200000000000,19729529.411764707,auth.default
max_duration_60s,1587919200000000000,5658482.75862069,customer.default
max_duration_60s,1587919200000000000,104291763.81909548,flight.default
max_duration_60s,1587919200000000000,138942500,istio-ingressgateway
max_duration_60s,1587919200000000000,27763161.29032258,booking.default
max_duration_60s,1587919260000000000,209733640.84507042,istio-ingressgateway
max_duration_60s,1587919260000000000,37532022.98850574,booking.default
max_duration_60s,1587919260000000000,6108083.333333333,customer.default
max_duration_60s,1587919260000000000,38191000,istio-mixer
max_duration_60s,1587919260000000000,9061800,auth.default
max_duration_60s,1587919260000000000,147750368.7150838,flight.default
max_duration_60s,1587919320000000000,18664625,auth.default
max_duration_60s,1587919320000000000,301980905.2132701,flight.default
max_duration_60s,1587919320000000000,12164521.739130436,customer.default
max_duration_60s,1587919320000000000,580376151.125402,istio-ingressgateway
max_duration_60s,1587919320000000000,51128722.222222224,booking.default
max_duration_60s,1587919320000000000,9839125,istio-mixer
max_duration_60s,1587919380000000000,79423729.41176471,booking.default
max_duration_60s,1587919380000000000,3882625,istio-mixer
max_duration_60s,1587919380000000000,8843029.411764706,customer.default
max_duration_60s,1587919380000000000,16690214.285714285,auth.default
max_duration_60s,1587919380000000000,313821983.87096775,flight.default
max_duration_60s,1587919380000000000,589835780.8219178,istio-ingressgateway
max_duration_60s,1587919440000000000,237666436.6197183,flight.default
max_duration_60s,1587919440000000000,591174469.879518,istio-ingressgateway
max_duration_60s,1587919440000000000,9616300,customer.default
max_duration_60s,1587919440000000000,54875000,booking.default
max_duration_60s,1587919440000000000,47441500,istio-mixer
max_duration_60s,1587919440000000000,18282642.85714286,auth.default
max_duration_60s,1587919500000000000,17817750,istio-mixer
max_duration_60s,1587919500000000000,20156750,auth.default
max_duration_60s,1587919500000000000,11804636.363636363,customer.default
max_duration_60s,1587919500000000000,353468393.93939394,flight.default
max_duration_60s,1587919500000000000,647015324.590164,istio-ingressgateway
max_duration_60s,1587919500000000000,65558153.84615385,booking.default
max_duration_60s,1587919560000000000,298516017.9856115,istio-ingressgateway
max_duration_60s,1587919560000000000,42829486.11111111,booking.default
max_duration_60s,1587919560000000000,6761600,customer.default
max_duration_60s,1587919560000000000,810500,istio-mixer
max_duration_60s,1587919560000000000,22394333.333333332,auth.default
max_duration_60s,1587919560000000000,181375438.2022472,flight.default
max_duration_60s,1587919620000000000,18232700,auth.default
max_duration_60s,1587919620000000000,100080851.64835165,flight.default
max_duration_60s,1587919620000000000,8491793.103448275,customer.default
