name,time,mean,service_name
max_duration_20s,1587916860000000000,5300000,istio-mixer
max_duration_20s,1587916900000000000,1326559000,istio-ingressgateway
max_duration_20s,1587916920000000000,296567000,booking.default
max_duration_20s,1587916920000000000,1318897000,istio-ingressgateway
max_duration_20s,1587916940000000000,656706000,booking.default
max_duration_20s,1587916940000000000,1349461000,istio-ingressgateway
max_duration_20s,1587916940000000000,67032000,istio-mixer
max_duration_20s,1587916940000000000,1086157000,flight.default
max_duration_20s,1587916940000000000,13664000,customer.default
max_duration_20s,1587916960000000000,1299526000,istio-ingressgateway
max_duration_20s,1587916960000000000,21482000,customer.default
max_duration_20s,1587916960000000000,1258512000,booking.default
max_duration_20s,1587916960000000000,24219000,auth.default
max_duration_20s,1587916960000000000,1290370000,flight.default
max_duration_20s,1587916980000000000,50264000,auth.default
max_duration_20s,1587916980000000000,1352342000,flight.default
max_duration_20s,1587916980000000000,20782000,customer.default
max_duration_20s,1587916980000000000,345000,istio-mixer
max_duration_20s,1587916980000000000,1354506000,istio-ingressgateway
max_duration_20s,1587916980000000000,1170492000,booking.default
max_duration_20s,1587917000000000000,16791000,customer.default
max_duration_20s,1587917000000000000,946005000,booking.default
max_duration_20s,1587917000000000000,34970000,auth.default
max_duration_20s,1587917000000000000,1512376000,flight.default
max_duration_20s,1587917000000000000,1515443000,istio-ingressgateway
max_duration_20s,1587917020000000000,1393038000,flight.default
max_duration_20s,1587917020000000000,1412820000,istio-ingressgateway
max_duration_20s,1587917020000000000,19326000,booking.default
max_duration_20s,1587917020000000000,20195000,customer.default
max_duration_20s,1587917020000000000,25875000,auth.default
max_duration_20s,1587917040000000000,14331000,customer.default
max_duration_20s,1587917040000000000,33792000,auth.default
max_duration_20s,1587917040000000000,1362246000,istio-ingressgateway
max_duration_20s,1587917040000000000,1005000,istio-mixer
max_duration_20s,1587917040000000000,1355769000,flight.default
max_duration_20s,1587917040000000000,88678000,booking.default
max_duration_20s,1587917060000000000,1427849000,istio-ingressgateway
max_duration_20s,1587917060000000000,834712000,booking.default
max_duration_20s,1587917060000000000,30306000,customer.default
max_duration_20s,1587917060000000000,47334000,auth.default
max_duration_20s,1587917060000000000,1340104000,flight.default
max_duration_20s,1587917080000000000,34647000,auth.default
max_duration_20s,1587917080000000000,1370449000,flight.default
max_duration_20s,1587917080000000000,1083600000,booking.default
max_duration_20s,1587917080000000000,1463852000,istio-ingressgateway
max_duration_20s,1587917080000000000,6256000,customer.default
max_duration_20s,1587917100000000000,1453076000,istio-ingressgateway
max_duration_20s,1587917100000000000,13628000,customer.default
max_duration_20s,1587917100000000000,1347496000,flight.default
max_duration_20s,1587917100000000000,746000,istio-mixer
max_duration_20s,1587917100000000000,35110000,auth.default
max_duration_20s,1587917100000000000,1239667000,booking.default
max_duration_20s,1587917120000000000,1240838000,flight.default
max_duration_20s,1587917120000000000,1123083000,booking.default
max_duration_20s,1587917120000000000,1314071000,istio-ingressgateway
max_duration_20s,1587917120000000000,16228000,customer.default
max_duration_20s,1587917120000000000,34074000,auth.default
max_duration_20s,1587917140000000000,38558000,customer.default
max_duration_20s,1587917140000000000,232353000,auth.default
max_duration_20s,1587917140000000000,257970000,booking.default
max_duration_20s,1587917140000000000,386450000,flight.default
max_duration_20s,1587917140000000000,390447000,istio-ingressgateway
max_duration_20s,1587917160000000000,664001000,flight.default
max_duration_20s,1587917160000000000,721324000,istio-ingressgateway
max_duration_20s,1587917160000000000,52774000,auth.default
max_duration_20s,1587917160000000000,2523000,istio-mixer
max_duration_20s,1587917160000000000,20420000,customer.default
max_duration_20s,1587917160000000000,392526000,booking.default
max_duration_20s,1587917180000000000,41136000,auth.default
max_duration_20s,1587917180000000000,454839000,booking.default
max_duration_20s,1587917180000000000,486430000,flight.default
max_duration_20s,1587917180000000000,506836000,istio-ingressgateway
max_duration_20s,1587917180000000000,27216000,customer.default
max_duration_20s,1587917200000000000,575094000,istio-ingressgateway
max_duration_20s,1587917200000000000,38892000,customer.default
max_duration_20s,1587917200000000000,33624000,booking.default
max_duration_20s,1587917200000000000,3237000,istio-mixer
max_duration_20s,1587917200000000000,104438000,auth.default
max_duration_20s,1587917200000000000,560613000,flight.default
max_duration_20s,1587917220000000000,279995000,booking.default
max_duration_20s,1587917220000000000,569298000,flight.default
max_duration_20s,1587917220000000000,630030000,istio-ingressgateway
max_duration_20s,1587917220000000000,22507000,customer.default
max_duration_20s,1587917220000000000,61627000,auth.default
max_duration_20s,1587917240000000000,19134000,customer.default
max_duration_20s,1587917240000000000,30178000,auth.default
max_duration_20s,1587917240000000000,446607000,flight.default
max_duration_20s,1587917240000000000,20901000,booking.default
max_duration_20s,1587917240000000000,448153000,istio-ingressgateway
max_duration_20s,1587917260000000000,229299000,booking.default
max_duration_20s,1587917260000000000,547777000,istio-ingressgateway
max_duration_20s,1587917260000000000,26926000,auth.default
max_duration_20s,1587917260000000000,19833000,customer.default
max_duration_20s,1587917260000000000,533742000,flight.default
max_duration_20s,1587917280000000000,52705000,customer.default
max_duration_20s,1587917280000000000,364994000,flight.default
max_duration_20s,1587917280000000000,392594000,istio-ingressgateway
max_duration_20s,1587917280000000000,25173000,booking.default
max_duration_20s,1587917280000000000,46889000,auth.default
max_duration_20s,1587917300000000000,118562000,booking.default
max_duration_20s,1587917300000000000,49758000,auth.default
max_duration_20s,1587917300000000000,371414000,flight.default
max_duration_20s,1587917300000000000,404000,istio-mixer
max_duration_20s,1587917300000000000,29653000,customer.default
max_duration_20s,1587917300000000000,391747000,istio-ingressgateway
max_duration_20s,1587917320000000000,346063000,flight.default
max_duration_20s,1587917320000000000,375144000,istio-ingressgateway
max_duration_20s,1587917320000000000,202066000,booking.default
max_duration_20s,1587917320000000000,36567000,auth.default
max_duration_20s,1587917320000000000,17817000,customer.default
max_duration_20s,1587917340000000000,60554000,auth.default
max_duration_20s,1587917340000000000,13501000,customer.default
max_duration_20s,1587917340000000000,623103000,istio-ingressgateway
max_duration_20s,1587917340000000000,546570000,flight.default
max_duration_20s,1587917340000000000,70014000,booking.default
max_duration_20s,1587917360000000000,261226000,flight.default
max_duration_20s,1587917360000000000,150926000,booking.default
max_duration_20s,1587917360000000000,32563000,customer.default
max_duration_20s,1587917360000000000,17132000,auth.default
max_duration_20s,1587917360000000000,324346000,istio-ingressgateway
max_duration_20s,1587917380000000000,37186000,auth.default
max_duration_20s,1587917380000000000,621101000,istio-ingressgateway
max_duration_20s,1587917380000000000,63169000,booking.default
max_duration_20s,1587917380000000000,536000,istio-mixer
max_duration_20s,1587917380000000000,578623000,flight.default
max_duration_20s,1587917380000000000,25277000,customer.default
