name,time,mean,service_name
average_duration_60s,1588087440000000000,49223457.62711865,booking.default
average_duration_60s,1588087440000000000,11313560.975609757,customer.default
average_duration_60s,1588087440000000000,322050146.0176991,istio-ingressgateway
average_duration_60s,1588087500000000000,12315659.574468086,customer.default
average_duration_60s,1588087500000000000,279601080.3858521,istio-ingressgateway
average_duration_60s,1588087500000000000,10747303.030303031,flight.default
average_duration_60s,1588087500000000000,18497166.666666668,auth.default
average_duration_60s,1588087500000000000,1139000,istio-mixer
average_duration_60s,1588087500000000000,56297129.496402875,booking.default
average_duration_60s,1588087560000000000,217500,istio-mixer
average_duration_60s,1588087560000000000,59594232.63888889,booking.default
average_duration_60s,1588087560000000000,16262312,flight.default
average_duration_60s,1588087560000000000,14110076.923076924,customer.default
average_duration_60s,1588087560000000000,274769852.9411765,istio-ingressgateway
average_duration_60s,1588087560000000000,20395909.09090909,auth.default
average_duration_60s,1588087620000000000,279253223.2704403,istio-ingressgateway
average_duration_60s,1588087620000000000,30033800,auth.default
average_duration_60s,1588087620000000000,15944049.58677686,flight.default
average_duration_60s,1588087620000000000,2059750,istio-mixer
average_duration_60s,1588087620000000000,45354399.280575536,booking.default
average_duration_60s,1588087620000000000,12239794.871794872,customer.default
average_duration_60s,1588087680000000000,36182966.52719665,booking.default
average_duration_60s,1588087680000000000,26196370.37037037,customer.default
average_duration_60s,1588087680000000000,10075978.021978023,flight.default
average_duration_60s,1588087680000000000,289732043.0107527,istio-ingressgateway
average_duration_60s,1588087680000000000,20112600,auth.default
average_duration_60s,1588087680000000000,200600,istio-mixer
average_duration_60s,1588087740000000000,12931000,auth.default
average_duration_60s,1588087740000000000,25323500,istio-mixer
average_duration_60s,1588087740000000000,4903377.551020408,flight.default
average_duration_60s,1588087740000000000,28305916.317991633,booking.default
average_duration_60s,1588087740000000000,10273740.74074074,customer.default
average_duration_60s,1588087740000000000,251991664.38356164,istio-ingressgateway
average_duration_60s,1588087800000000000,14999545.454545455,customer.default
average_duration_60s,1588087800000000000,309536311.1888112,istio-ingressgateway
average_duration_60s,1588087800000000000,5805033.333333333,flight.default
average_duration_60s,1588087800000000000,24943000,auth.default
average_duration_60s,1588087800000000000,5116400,istio-mixer
