name,time,mean,service_name
max_duration_20s,1588086920000000000,30009000,customer.default
max_duration_20s,1588086920000000000,905000,istio-mixer
max_duration_20s,1588086940000000000,40735000,customer.default
max_duration_20s,1588086940000000000,63740000,flight.default
max_duration_20s,1588086940000000000,23062000,auth.default
max_duration_20s,1588086940000000000,221234000,booking.default
max_duration_20s,1588086940000000000,965858000,istio-ingressgateway
max_duration_20s,1588086960000000000,220877000,booking.default
max_duration_20s,1588086960000000000,1078598000,istio-ingressgateway
max_duration_20s,1588086960000000000,188266000,flight.default
max_duration_20s,1588086960000000000,241000,istio-mixer
max_duration_20s,1588086960000000000,31157000,customer.default
max_duration_20s,1588086960000000000,23021000,auth.default
max_duration_20s,1588086980000000000,90066000,flight.default
max_duration_20s,1588086980000000000,32847000,auth.default
max_duration_20s,1588086980000000000,246534000,booking.default
max_duration_20s,1588086980000000000,980709000,istio-ingressgateway
max_duration_20s,1588086980000000000,18514000,customer.default
max_duration_20s,1588087000000000000,711790000,istio-ingressgateway
max_duration_20s,1588087000000000000,18449000,customer.default
max_duration_20s,1588087000000000000,6231000,auth.default
max_duration_20s,1588087000000000000,73488000,flight.default
max_duration_20s,1588087000000000000,180476000,booking.default
max_duration_20s,1588087020000000000,116003000,flight.default
max_duration_20s,1588087020000000000,354375000,booking.default
max_duration_20s,1588087020000000000,12069000,customer.default
max_duration_20s,1588087020000000000,652967000,istio-mixer
max_duration_20s,1588087020000000000,1792637000,istio-ingressgateway
max_duration_20s,1588087020000000000,28511000,auth.default
max_duration_20s,1588087040000000000,795417000,istio-ingressgateway
max_duration_20s,1588087040000000000,46143000,auth.default
max_duration_20s,1588087040000000000,24191000,customer.default
max_duration_20s,1588087040000000000,162221000,flight.default
max_duration_20s,1588087040000000000,377561000,booking.default
max_duration_20s,1588087040000000000,106802000,istio-mixer
max_duration_20s,1588087060000000000,275173000,booking.default
max_duration_20s,1588087060000000000,25228000,customer.default
max_duration_20s,1588087060000000000,1482129000,istio-ingressgateway
max_duration_20s,1588087060000000000,18030000,auth.default
max_duration_20s,1588087060000000000,47278000,flight.default
max_duration_20s,1588087080000000000,11229000,auth.default
max_duration_20s,1588087080000000000,70524000,flight.default
max_duration_20s,1588087080000000000,31554000,customer.default
max_duration_20s,1588087080000000000,12464000,istio-mixer
max_duration_20s,1588087080000000000,193622000,booking.default
max_duration_20s,1588087080000000000,1165310000,istio-ingressgateway
max_duration_20s,1588087100000000000,43706000,customer.default
max_duration_20s,1588087100000000000,1082762000,istio-ingressgateway
max_duration_20s,1588087100000000000,22423000,auth.default
